Rvein,Rmeso
3.06034826768301,6.620432085976787e-4
2.5202768108643614,0.00110451895457117
1.612788533552376,5.402227325096106e-4
2.6027769650828247,5.912016609698677e-4
1.8623493446605304,3.85905827733693e-4
2.320403598633024,0.004966509067441754
1.4824443279314075,7.311163148693945e-4
1.6177252320186672,6.104299721573829e-4
6.09795878211145,3.4609902163135545e-4
2.3769932755404386,3.1491858855047666e-4
8.05813350608926,6.681865751187074e-4
2.4081689137792663,4.681237791889859e-4
4.150546906596577,9.769268334834788e-4
4.325540619450487,0.0013333672712152664
2.423383478407381,6.272373446411454e-4
1.1608258470381012,2.695508239156803e-4
1.2721010795920198,3.6228374142970265e-4
2.525856118604977,5.019175625985327e-4
3.441194023759245,5.220888145300893e-4
1.1943356877902975,6.387058389200679e-4
1.2561475809516096,1.1077678674835665e-4
0.5700776316990753,1.4647085678921108e-4
3.096272912058914,5.355247784627216e-4
3.8256185279167347,4.5782188133035485e-4
1.650837286411428,7.388160930497205e-4
2.775096329623668,3.9854572726173715e-4
0.24662452475086327,3.073962413417875e-5
3.5869138457065555,7.053920571752646e-4
1.1777142655188861,1.1081315060433115e-4
2.5276015919825294,8.28302944727581e-4
2.593895345867291,8.75210953209074e-4
2.984048820850585,2.7151457181835725e-4
5.08586183889556,7.460591862611647e-4
2.9644426572049616,0.0011072367699235207
2.9933749336552644,9.6885918674737e-4
1.7740139608130898,6.908281760909388e-4
5.025304252194224,3.656175459480512e-4
0.9598381582492176,4.508342463092932e-4
4.227645935823709,8.318362527116164e-4
4.874632909165847,0.0014138657395876904
1.881097723531688,0.004315270002825868
3.2420411255558705,9.974489083894743e-4
3.045028552345885,0.0011641938083203748
2.0943575447522513,0.0010047281490471757
1.5539386388082692,3.5011462677552005e-4
1.0814637124192694,2.207427499409402e-4
2.11529327270991,0.0016824094417797046
1.7594048205698394,7.411589554259699e-4
3.4153616068608046,8.256669817254017e-4
6.694353358462225,6.31652612334078e-4
1.4707094927675275,4.719634098624826e-4
5.238349312248365,6.837949860968633e-4
5.035810175977983,7.014351199065351e-4
2.3255346069100358,5.045687141111325e-4
2.4006896993411275,8.71042512713042e-4
5.446137789238331,5.232812311207995e-4
3.003199359774919,4.338108779108472e-4
0.5580809692296077,1.2404442028121553e-4
4.158470554284681,0.0010188787255641957
5.523767184931742,5.780740291562016e-4
0.7364405477369539,1.8776943833327951e-4
0.6094237432296059,2.1918169160082954e-4
4.77848294481856,0.0010827392999148895
3.704623867667953,5.032743708970827e-4
1.380561127235615,1.9837223275836737e-4
4.3964774330484975,0.0011043021751157523
1.581728574473648,2.8714356865694403e-4
2.547775023628683,9.302194379541855e-4
0.9139261393717614,2.0994792328460766e-4
2.5238957704189837,1.6818292039805517e-4
3.3074399220550568,1.4035382316286466e-4
1.3496542738313906,2.4170453320417927e-4
1.8384935414023882,2.0951374457318776e-4
0.8074273085653886,4.3192129432390746e-4
5.088686112505181,5.396565474543852e-4
6.615839627086552,8.441201540954811e-4
2.060763837210779,2.1996885275816838e-4
1.6621693365069743,4.935057552259632e-4
4.01774330416111,6.925592637954547e-4
